country,iso3c,year,gini_mkt,gini_net,abs_red,abs_red_se,country_std,v2x_libdem,v2x_polyarchy,v2juncind,v2x_rule,v2cacamps,gdppc,log_gdppc,gdp_growth,gdp_growth_lag1,gdp_innovation,secular_erosion,country_name
Bulgaria,BGR,2003,38.21987256723126,29.83172189161282,8.221383838210475,1.2,Bulgaria,0.5902784760179733,0.6099248656730822,0.5292940121741772,0.47957787119697737,0.605896815179483,10588.159417613097,9.267491619676136,2.022327677293312,-0.5240063698851216,0.192183216918135,False,Bulgaria
Bulgaria,BGR,2004,37.63628951208208,29.95848261387974,7.8504550843563,1.2,Bulgaria,0.5958337469438454,0.5945712866816204,0.5441663492236558,0.5117297011413642,0.4328399210571723,10678.459361203091,9.275983847539496,0.8492227863360569,2.022327677293312,-1.1792010552154428,False,Bulgaria
Bulgaria,BGR,2005,38.432243779401276,29.873784061920844,8.117856492504053,1.2,Bulgaria,0.5829188060539187,0.6356727038131966,0.5424918180158694,0.49037218086272666,0.8939335106699905,10772.927415101,9.284791545203342,0.8807697663845815,0.8492227863360569,-1.0563060793720749,False,Bulgaria
Bulgaria,BGR,2006,37.930565960693365,30.07347581029604,8.045462231978,1.2,Bulgaria,0.610973001875437,0.579660041243325,0.4897230548940182,0.5307506397185056,0.2786943159285258,11039.905981878219,9.309271803660604,2.448025845726143,0.8807697663845815,0.5084934818669482,False,Bulgaria
Bulgaria,BGR,2007,38.19075300147978,29.43137030079715,8.330532948265182,1.2,Bulgaria,0.5835313614170715,0.5956232083111216,0.511661945854698,0.4645700956309272,0.9987929358156545,11163.201075968896,9.320378029570314,1.1106225909710332,2.448025845726143,-0.9509497565662728,False,Bulgaria
Bulgaria,BGR,2008,37.94563068963599,29.676620663097182,8.41292234292183,1.2,Bulgaria,0.6011053531747393,0.5885790476510792,0.5508760962367758,0.4538470169404406,0.258792408364524,11098.311589466652,9.314548266673611,-0.5829762896702562,1.1106225909710332,-2.5404069634040463,False,Bulgaria
Bulgaria,BGR,2009,38.15321238476405,30.236739143476864,7.48449382611621,1.2,Bulgaria,0.5941923189324954,0.5890307047352143,0.5315793832894798,0.5136647848361274,0.5708539362787616,11361.639285666091,9.337997985180097,2.3449718506485695,-0.5829762896702562,0.519419293372662,False,Bulgaria
Bulgaria,BGR,2010,38.10702688709251,29.530959968349226,8.40814447010147,1.2,Bulgaria,0.6004549147633075,0.6116216432275416,0.5775423720182158,0.5007513581269419,0.7331603781367996,11991.868841972804,9.391984102595606,5.398611741550852,2.3449718506485695,3.345064060845602,False,Bulgaria
Bulgaria,BGR,2011,38.00377355070555,30.240615896117518,7.890747809226511,1.2,Bulgaria,0.6198833399358059,0.665493326065358,0.5343746032971701,0.5201928405378585,0.9774565631838426,12570.87214213197,9.439137682004144,4.71535794085387,5.398611741550852,2.4240277003252713,False,Bulgaria
Bulgaria,BGR,2012,37.906319541618004,29.498180339439276,8.184698985640672,1.2,Bulgaria,0.5999443970635193,0.6235146508594878,0.5124818995777725,0.5203507802945665,0.5437870703917469,12898.862974063124,9.464894444919574,2.575676291542983,4.71535794085387,0.33755004478679806,False,Bulgaria
Bulgaria,BGR,2013,38.11541699437557,28.90238464673865,8.832897692981073,1.2,Bulgaria,0.6015028863157678,0.6401416938109495,0.5670851138862616,0.4990777609380317,0.17046251158164205,12872.266751561736,9.462830411854148,-0.20640330654266847,2.575676291542983,-2.2779156112633183,False,Bulgaria
Bulgaria,BGR,2014,38.468355959952945,29.35297335088682,8.60967502215231,1.2,Bulgaria,0.5843696569342874,0.5607804636441318,0.5546344392253034,0.48976816261498746,0.48417303216340746,13201.70523299484,9.488101284548678,2.5270872694530766,-0.20640330654266847,0.6722115139326192,False,Bulgaria
Bulgaria,BGR,2015,38.14137513735377,29.69771443682195,8.035141461317135,1.2,Bulgaria,0.6035543192409375,0.6308790990402522,0.5646638753353637,0.5020850095633443,0.23828967055309158,13895.313461971858,9.539306901258012,5.120561670933377,2.5270872694530766,3.052832923693186,False,Bulgaria
Bulgaria,BGR,2016,38.25892773608327,30.254121376274018,7.58304462732876,1.2,Bulgaria,0.6002521086754008,0.5693897441165434,0.5435127931152721,0.5541387552171466,0.4455178144931612,14669.778176988353,9.593544750163016,5.423784890500372,5.120561670933377,3.154106010286872,False,Bulgaria
Bulgaria,BGR,2017,37.95379000502724,30.186660837433497,7.8942482011837365,1.2,Bulgaria,0.6007188093571887,0.6101476066870855,0.5617872540804326,0.5145868797203874,0.583105757279898,15121.469621837286,9.623870842221642,3.032609205862613,5.423784890500372,0.7393187683199964,False,Bulgaria
Bulgaria,BGR,2018,38.481645014838186,30.430265719125696,7.779524854146592,1.2,Bulgaria,0.5916393784789997,0.6201292949039386,0.5306413201481972,0.4851380814763789,0.3944793908388575,15258.610524259699,9.632899247236717,0.9028405015074625,3.032609205862613,-1.204252514075057,False,Bulgaria
Bulgaria,BGR,2019,37.77719634358965,29.37714896604521,8.385914105222325,1.2,Bulgaria,0.5961900359406661,0.6071155081318195,0.5215638117757633,0.48183625027087756,0.895555740873885,15470.970977655323,9.646720706798192,1.382145956147518,0.9028405015074625,-0.5591050242094298,False,Bulgaria
Bulgaria,BGR,2020,38.278056774072965,30.663137850827333,7.286317686658056,1.2,Bulgaria,0.5994017385647009,0.6092729426513868,0.5452795058600309,0.469580842170961,0.6877692063657348,16138.719401266559,9.688976595507985,4.22558887097928,1.382145956147518,2.247015062124722,False,Bulgaria
Bulgaria,BGR,2021,38.17435964359827,29.749568230646933,8.085163133987285,1.2,Bulgaria,0.6093957941235517,0.5913947094702667,0.5169872195091522,0.4935648757232576,0.3156332153671523,16793.796258509745,9.728764826867472,3.9788231359487725,4.22558887097928,1.778834504405189,False,Bulgaria
Bulgaria,BGR,2022,37.62318356213959,30.166212740451357,7.7998123628326965,1.2,Bulgaria,0.5797820136003805,0.5777563992263498,0.5098350606287215,0.4734829537406171,0.974904272810235,16244.118708582731,9.695486196621319,-3.3278630246153185,3.9788231359487725,-5.508636362198714,False,Bulgaria
Brazil,BRA,1990,57.15901941168044,52.71428862665392,4.144776720772106,1.2,Brazil,0.5285140209237883,0.5087553040078575,0.476235030022766,0.46860938091130844,0.5321134852653157,8841.106171192036,9.087167280291059,,,,False,Brazil
Brazil,BRA,1991,57.246158542625224,52.84217342367235,4.079078341882734,1.2,Brazil,0.5187208240851924,0.4996100152731839,0.4347198152715217,0.44498197318975796,0.26924323094938096,8944.780691742255,9.098825478229434,1.1658197938375636,,,False,Brazil
Brazil,BRA,1992,56.96473734980156,53.183515963963394,3.9823878444414205,1.2,Brazil,0.5181309487743959,0.5171751312269252,0.4450926012380245,0.4273238395359762,0.32749735217791465,8975.521737049043,9.102256343928596,0.34308656991619557,1.1658197938375636,-1.9786987961971936,False,Brazil
Brazil,BRA,1993,56.55534438076715,53.09045477055017,3.4428220054801733,1.2,Brazil,0.5368714163507257,0.5545042114897146,0.4830248218893208,0.48593958667591736,0.08692028808742369,9187.545289255115,9.125604072951676,2.3347729023079467,0.34308656991619557,0.20976775233251743,False,Brazil
Brazil,BRA,1994,56.914534780085226,52.96667243853426,4.072885577854105,1.2,Brazil,0.5437432940349239,0.5640339478886699,0.48055887345396103,0.4938225635889609,0.12758030279556376,9577.524141111287,9.167174397178393,4.157032422671669,2.3347729023079467,1.555658438216636,False,Brazil
Brazil,BRA,1995,56.97925861958216,52.8394618845946,4.431255293319278,1.2,Brazil,0.5112438174661524,0.48358782284686574,0.4786429866701701,0.47274557765563213,0.35609672589784624,10231.29292138808,9.233206236237153,6.603183905876087,4.157032422671669,3.565964361948547,False,Brazil
Brazil,BRA,1996,56.82167989434038,52.92942477197234,3.774467925514658,1.2,Brazil,0.5202769093161621,0.5228242188869052,0.46102076159600636,0.4374655055710566,0.15285913918433203,10352.973977031048,9.245029098195008,1.1822861957854869,6.603183905876087,-2.4400005407332213,False,Brazil
Brazil,BRA,1997,57.24107550581358,53.52752866169744,3.816625304535754,1.2,Brazil,0.5134935743087817,0.5037510666334878,0.4502963383931262,0.4191897227688682,0.17337359529475482,10812.337916063174,9.288443160705874,4.34140625108661,1.1822861957854869,2.0156824732984346,False,Brazil
Brazil,BRA,1998,56.68783681825274,53.15329417327333,3.941645244419313,1.2,Brazil,0.49497240478337784,0.5086652488144812,0.45328022968470294,0.4190283674159545,0.8655071258939803,11190.685453879576,9.322837055361948,3.4393894656073343,4.34140625108661,0.3580716395747521,False,Brazil
Brazil,BRA,1999,57.27848909747055,53.529481768290616,3.349518089147637,1.2,Brazil,0.5142322866943166,0.5293401112108318,0.4728274017773726,0.4175463387941981,0.9293759891275858,11573.747305148598,9.356494648920549,3.3657593558601206,3.4393894656073343,0.5001846806397436,False,Brazil
Brazil,BRA,2000,56.803715016993735,53.5104989169123,3.575079171226686,1.2,Brazil,0.5404332048968231,0.5728254480055693,0.5050501272149078,0.44413352584774324,0.18704374855752337,11609.42085876717,9.35957219048195,0.3077541561401276,3.3657593558601206,-2.540209769338966,False,Brazil
Brazil,BRA,2001,57.108576556178654,53.23645571720773,4.0276766138979,1.2,Brazil,0.5123674084345748,0.4762697664212845,0.42857981883345414,0.4364739961026162,0.11483682473920354,11494.259536067415,9.349603018947388,-0.9969171534562449,0.3077541561401276,-3.113471544646959,False,Brazil
Brazil,BRA,2002,57.32016672497159,53.44649931911413,3.4872030464664205,1.2,Brazil,0.5047570946683001,0.5207118209598728,0.43149855062967246,0.43439838378212026,0.4811401018548175,11344.81929566899,9.33651646898387,-1.3086549963517768,-0.9969171534562449,-3.113159874010379,False,Brazil
Brazil,BRA,2003,56.960658740938996,52.87815260463671,4.191602574172548,1.2,Brazil,0.5134816389219784,0.5144296123483066,0.44492520772410155,0.42876828219908514,0.06337497047276774,11314.266378107775,9.333819719740118,-0.26967492437517393,-1.3086549963517768,-1.9996187677643897,False,Brazil
Brazil,BRA,2004,57.020814340539836,52.17554798382576,4.856490134837659,1.2,Brazil,0.5139803132110362,0.5291853351037434,0.4847088639865015,0.45231602921540753,0.5956387406078443,11649.741133958287,9.363039238485882,2.9219518745764006,-0.26967492437517393,0.9435061873548407,False,Brazil
Brazil,BRA,2005,57.09992111178548,53.02420373643203,3.9706236939772017,1.2,Brazil,0.4952835549987271,0.4793456498893176,0.4572966420424652,0.4169301140280582,0.8306194077877291,12148.681860017083,9.404975953995866,4.193671550998346,2.9219518745764006,1.4518568966941823,False,Brazil
Brazil,BRA,2006,56.52312975200731,52.69186213153711,3.8935411812646366,1.2,Brazil,0.5216972928439038,0.5234851712268167,0.4792884451470884,0.4750453808188222,0.8418287767582721,12509.547100944614,9.434247399843553,2.927144584768726,4.193671550998346,-0.11883825615667387,False,Brazil
Brazil,BRA,2007,56.91204252400537,53.56501131774194,3.8224349147439685,1.2,Brazil,0.523376026620752,0.5151384872983027,0.46128629947722694,0.4362184588712468,0.16426579793099294,12553.72265399858,9.43777252639181,0.3525126548257873,2.927144584768726,-2.390543984856233,False,Brazil
Brazil,BRA,2008,57.10431253573529,53.11659360052881,3.8019907522011263,1.2,Brazil,0.5254348315296378,0.5461332500712498,0.42872921734319647,0.45383517529366063,0.8772005408131083,13484.94654352366,9.50932927142238,7.155674503056986,0.3525126548257873,5.028414834883053,False,Brazil
Brazil,BRA,2009,57.18575133509262,52.859677948650784,4.0724703545724115,1.2,Brazil,0.5320121392216395,0.5238506317612085,0.43804843459591847,0.4320485921200454,0.46267978566960644,14369.100126638145,9.572835355444761,6.350608402238045,7.155674503056986,2.5961777143552935,False,Brazil
Brazil,BRA,2010,57.00190171870868,53.74729473001455,3.7722400153046136,1.2,Brazil,0.5305159304067166,0.5136450311618073,0.44585929863117446,0.4512596092185877,0.8995745732745685,14503.882237222455,9.582171633070676,0.9336277625914491,6.350608402238045,-2.6282483076846157,False,Brazil
Brazil,BRA,2011,57.027456053451964,52.606472351247916,4.509683067818046,1.2,Brazil,0.5282940558118349,0.48407134963167714,0.4801769413928227,0.4644672513177989,0.11689804070836407,14435.671317681505,9.577457597263074,-0.47140358076021016,0.9336277625914491,-2.7376535718995005,False,Brazil
Brazil,BRA,2012,56.766155280982375,53.10300150766194,3.983058764129567,1.2,Brazil,0.5216519438012058,0.5330306772905986,0.4519906151461912,0.43539669476767384,0.794025189270296,14780.776952401278,9.60108276094202,2.3625163678946848,-0.47140358076021016,0.43231986698343916,False,Brazil
Brazil,BRA,2013,57.325586101333776,52.94169391023258,4.1316123712148665,1.2,Brazil,0.5263278186610628,0.5717416758171507,0.4773323618961265,0.4523430575879101,0.15167487973275118,15638.342249588164,9.657481014209656,5.639825326763592,2.3625163678946848,3.03181569785439,False,Brazil
Brazil,BRA,2014,56.907398083336076,53.11357622449557,4.073533200597458,1.2,Brazil,0.5090860956270653,0.4927460668418474,0.48837291231355123,0.440763870883944,0.8767656367617495,16107.225872669218,9.687023262253621,2.9542248043965103,5.639825326763592,-0.4376471343429458,False,Brazil
Brazil,BRA,2015,56.4027564014628,53.01613888940924,3.6848489445453185,1.2,Brazil,0.530375399442579,0.5201750714654841,0.4719403607924537,0.43124381521054606,0.7972953657795536,16698.30406109643,9.72306244002021,3.6039177766587827,2.9542248043965103,0.8543841267911034,False,Brazil
Brazil,BRA,2016,56.78415593001456,52.40179201372847,4.297707295063352,1.2,Brazil,0.5157259205755053,0.5046730051085652,0.483430334892262,0.45783818143958194,0.6411476328852973,16926.028791306173,9.73660788123925,1.3545441219040555,3.6039177766587827,-1.550382211506573,False,Brazil
Brazil,BRA,2017,57.72612450367422,53.53190249022076,3.555074364071968,1.2,Brazil,0.524134349032237,0.5616702652833983,0.45624513014694185,0.4206211026111731,0.18159771680142567,17496.234996397136,9.769740993701996,3.3133112462746084,1.3545441219040555,0.9463870514526747,False,Brazil
Brazil,BRA,2018,56.53171249410167,52.99790698498945,3.9426283424710222,1.2,Brazil,0.5217059420358087,0.5384172500028067,0.45171848098320627,0.39695565750138934,0.9472833396118153,18656.871076876814,9.833969779573755,6.422878587175873,3.3133112462746084,3.5874591293810587,False,Brazil
Brazil,BRA,2019,57.237241836507025,53.183259353681485,3.8856696915657243,1.2,Brazil,0.5227996862631982,0.5002899053172306,0.519434757229215,0.446964156963223,0.01811018382084051,18895.864411698894,9.846698362908588,1.2728583334833843,6.422878587175873,-2.306303221563325,False,Brazil
Brazil,BRA,2020,57.269344622523164,53.509716528827205,3.8160708606975913,1.2,Brazil,0.5378216361853608,0.5496271285665966,0.48837669330648353,0.46599072406382613,0.15253904291426135,19355.019404411378,9.870707065564146,2.40087026555571,1.2728583334833843,0.05348356676949706,False,Brazil
Brazil,BRA,2021,57.400735300896066,53.31376357865709,3.6479676240039005,1.2,Brazil,0.5388202449647503,0.5657286458878499,0.5168019530010632,0.44777289469141407,0.9343670147690148,19889.498477362926,9.897947156716793,2.724009115264714,2.40087026555571,0.10682605315501803,False,Brazil
Brazil,BRA,2022,57.43651367288121,53.061537577362955,3.9647595859981353,1.2,Brazil,0.5190977233594379,0.5347191887117669,0.5179617730582439,0.4517121181976781,0.39900270387013026,20456.583097858103,9.926060021544139,2.8112864827345874,2.724009115264714,0.11681550901578541,False,Brazil
Canada,CAN,1990,45.45953366718032,33.42768813757302,11.773814016624295,1.2,Canada,0.8457944257286726,0.8487484122332081,0.7515387605249835,0.7122961359148788,0.19747048985993731,32661.0163003547,10.393937483626189,,,,False,Canada
Canada,CAN,1991,45.58013804555645,33.182008948666784,12.21008797148982,1.2,Canada,0.843074066978091,0.8593888112288769,0.7759761300474768,0.7049514081599985,0.861369996363436,32295.05332204095,10.382669349557979,-1.1268134068210145,,,False,Canada
Canada,CAN,1992,45.445475636020156,32.7053780450085,12.082965744823973,1.2,Canada,0.8483756270335837,0.8321027199123903,0.7878126930847421,0.7183184259397013,0.7284906771616132,34606.44388912362,10.451795183275427,6.9125833717448515,-1.1268134068210145,4.89350767104832,False,Canada
Canada,CAN,1993,45.126068012842374,32.548153718814426,12.431366939863349,1.2,Canada,0.8466288126866741,0.8700982898363806,0.7655863625920809,0.6936978518245561,0.9846697395245082,34962.34370384076,10.462026867105966,1.0231683830538074,6.9125833717448515,1.1511260749290788,False,Canada
Canada,CAN,1994,44.786298880676185,32.54258013712736,12.281517937140856,1.2,Canada,0.8390562824996461,0.8373384175052904,0.7714044427625615,0.7247560504005294,0.2135113663106719,35464.0915933673,10.476275959135497,1.4249092029531951,1.0231683830538074,-0.019983779384461275,False,Canada
Canada,CAN,1995,45.266027716321425,33.25553021037426,11.646654296001953,1.2,Canada,0.8523828307143363,0.8528082622490575,0.7733212078948819,0.7585697049998906,0.5903476904587729,35215.833834598816,10.469251085291878,-0.7024873843619162,1.4249092029531951,-2.040089859806961,False,Canada
Canada,CAN,1996,44.20448749952424,33.103976848562574,11.620421296067851,1.2,Canada,0.8210082361208453,0.8225768241012181,0.7751349130820604,0.7103279778407512,0.8733229158608077,34936.57015524687,10.461289415024408,-0.7961670267469856,-0.7024873843619162,-2.701920526207497,False,Canada
Canada,CAN,1997,44.64139230771057,33.47949692002821,11.785494215848116,1.2,Canada,0.8528975275408274,0.8663611545662265,0.7648386551070692,0.700476933683916,0.009331619827093296,34353.754491081505,10.444466592727979,-1.6822822296429507,-0.7961670267469856,-3.613054188316867,False,Canada
Canada,CAN,1998,45.12329477307026,32.52579711151857,12.630714653624457,1.2,Canada,0.8482845451569511,0.8297502831071074,0.7892157401172948,0.7125856241616975,0.20403563462889884,34635.47844768009,10.452633824355232,0.8167231627252747,-1.6822822296429507,-1.3506982589227237,False,Canada
Canada,CAN,1999,45.218614270222304,32.33544339424004,12.549227147313227,1.2,Canada,0.856699045043514,0.8645924756399737,0.7471114792984589,0.7370862416513897,0.3553845686857394,34333.198862489335,10.44386806190947,-0.8765762445761993,0.8167231627252747,-2.3766033114715372,False,Canada
Canada,CAN,2000,44.83513421366097,32.57743116663049,12.198015146915314,1.2,Canada,0.842779830647427,0.8718760435472619,0.7295047162730662,0.694236692425746,0.14888805033244468,37138.01590515413,10.522396411432142,7.852834952267251,-0.8765762445761993,5.900588586930115,False,Canada
Canada,CAN,2001,45.098102960636794,32.44622526209107,12.395269571817352,1.2,Canada,0.8472238135782777,0.8397671505364424,0.797040709245118,0.7121475178292439,0.8861957804650745,35776.73042147017,10.485052972827772,-3.7343438604370505,7.852834952267251,-3.3552788284958828,False,Canada
Canada,CAN,2002,45.18545721439959,32.96253156096033,12.347844463064172,1.2,Canada,0.8230115080019635,0.8521554232010885,0.774332203500377,0.6845416708060668,0.0032182636042786816,35281.22569444128,10.471106251423173,-1.394672140459896,-3.7343438604370505,-4.110125331938794,False,Canada
Canada,CAN,2003,45.5050758628614,33.48894470246392,11.404859996624937,1.2,Canada,0.8247434368542991,0.8499951189228427,0.7312319302510202,0.7521959070395192,0.6423255259052274,35561.97841690819,10.479032324101254,0.7926072678081653,-1.394672140459896,-1.298003855439966,False,Canada
Canada,CAN,2004,44.87635518646291,33.07890277074006,11.559557857304949,1.2,Canada,0.8412644902282346,0.827505742478958,0.7943643531501391,0.7528071096157876,0.6034876665964548,36991.738454117614,10.518449881670701,3.941755756944687,0.7926072678081653,2.435288202895284,False,Canada
Canada,CAN,2005,45.29018977075283,33.95012321420981,11.353235317218033,1.2,Canada,0.8502406252581146,0.8620911642421383,0.780783784255636,0.7116808171428267,0.4982556822634536,37272.405633011884,10.52600853648667,0.7558654815968069,3.941755756944687,0.09042209273972035,False,Canada
Canada,CAN,2006,44.78238254339761,32.63411339052299,12.240189663449646,1.2,Canada,0.8511590205336536,0.8381737089721351,0.7849996345370325,0.737125856454484,0.5172690564416094,38773.697198984344,10.56549738848568,3.948885199901042,0.7558654815968069,2.432605237772859,False,Canada
Canada,CAN,2007,45.5218944125793,33.072664173625114,11.830889330634298,1.2,Canada,0.8285831088586649,0.8247099196730706,0.7313883515607423,0.666964910188404,0.08860042967961723,38401.31008702034,10.55584685484334,-0.9650533642339809,3.948885199901042,-1.6285927355982948,False,Canada
Canada,CAN,2008,45.23873340292327,33.25991993979536,11.650648528738648,1.2,Canada,0.8448005958008667,0.8174913553570231,0.7641174929450294,0.7296156677545982,0.421248053294072,39237.642005303795,10.57739182026577,2.154496542243045,-0.9650533642339809,0.17862112417768738,False,Canada
Canada,CAN,2009,44.74918286554627,33.3414860670149,11.790930239901451,1.2,Canada,0.8522103369552535,0.8638522910246258,0.7624596212827315,0.7051900016774958,0.8398022856356172,42075.35663985003,10.647217495311853,6.982567504608284,2.154496542243045,5.839811536108796,False,Canada
Canada,CAN,2010,45.46108969617529,33.394087301603534,11.895781658643727,1.2,Canada,0.8519864137199105,0.8132391673903813,0.7417208084854817,0.7311613385486083,0.3622354416522884,41695.31805508889,10.638144124626994,-0.9073370684859583,6.982567504608284,-0.7606891347496831,False,Canada
Canada,CAN,2011,44.812919793222534,32.92141433565188,12.083256727571023,1.2,Canada,0.8414088624691121,0.806040075157855,0.7637313305058965,0.7122454813727719,0.25929675886577375,43054.04464695345,10.670211457752819,3.2067333125825215,-0.9073370684859583,1.2462718388316103,False,Canada
Canada,CAN,2012,45.10910944510289,32.30477773088225,12.65161644349686,1.2,Canada,0.8503296394715281,0.8464307353029489,0.7579200709325244,0.7308156192019702,0.8026433097957104,44182.397539509664,10.696081743032455,2.587028527963575,3.2067333125825215,1.7252871113063435,False,Canada
Canada,CAN,2013,44.39576922154041,34.085640250161475,11.073527480882484,1.2,Canada,0.8283008316428971,0.7708555873772641,0.7449204503775947,0.7395007388298575,0.43685070261517955,42081.699075548946,10.647368223867101,-4.87135191653536,2.587028527963575,-5.898594166496499,False,Canada
Canada,CAN,2014,44.602081169004435,33.07600385027635,11.919349407553574,1.2,Canada,0.8490017698691247,0.8645639535916451,0.7711971625256162,0.6996942572217715,0.13535408227768553,42179.78661803171,10.649696395177667,0.23281713105660629,-4.87135191653536,-2.786289970200048,False,Canada
Canada,CAN,2015,45.050911963542845,33.34387439642298,11.568314821556028,1.2,Canada,0.8476608027838469,0.8721994672615331,0.7608916409758631,0.7164382073627306,0.26170568373590597,44454.73473034394,10.702226753387373,5.253035820970631,0.23281713105660629,3.5970684786233877,False,Canada
Canada,CAN,2016,45.07729212627635,34.02895666508692,11.140139956609447,1.2,Canada,0.8435502245442151,0.8391279626384451,0.742389573476651,0.6985610870680462,0.7593982624179637,45523.974687899805,10.725994382385014,2.3767628997640955,5.253035820970631,2.061515198720743,False,Canada
Canada,CAN,2017,44.65276061032997,32.64321936889438,12.163710392143868,1.2,Canada,0.8549268856895952,0.8495044136687439,0.769006851233667,0.7117436192531994,0.03361360018328263,44778.83513420359,10.709490876732747,-1.650350565226688,2.3767628997640955,-2.733747193120508,False,Canada
Canada,CAN,2018,45.18428113150712,33.61106841861189,11.539702595374843,1.2,Canada,0.841016442876895,0.8183959150470562,0.7216581489123516,0.6943311617506461,0.8998333456872725,46602.37788543799,10.749406846396381,3.9915969663633533,-1.650350565226688,1.8327033424681538,False,Canada
Canada,CAN,2019,44.70107441219928,33.832950542469135,11.413629844351403,1.2,Canada,0.8406699071722487,0.8509886915263306,0.7253519993172929,0.7039883675494855,0.7308209649807298,46864.57738661305,10.755017389463902,0.5610543067520624,3.9915969663633533,-0.0910782897787461,False,Canada
Canada,CAN,2020,44.64599976645982,32.352851601083074,12.808062459233899,1.2,Canada,0.8288960048270397,0.8402371151748018,0.7193432581312627,0.7528574240761564,0.9720053296315371,48308.077690622835,10.785354065629106,3.033667616520397,0.5610543067520624,1.4653606044581977,False,Canada
Canada,CAN,2021,45.16963812575073,32.5873650346363,12.7798801333097,1.2,Canada,0.8238486818409448,0.8471434689300883,0.7267719821208893,0.6840663308245155,0.8506160578411378,49820.48782957764,10.816181580610417,3.082751498131131,3.033667616520397,2.1747904658996635,False,Canada
Canada,CAN,2022,44.55448335626177,32.73503985512485,12.503042857533902,1.2,Canada,0.8501750122908418,0.9034386592932383,0.7592466862588266,0.725695070718748,0.7078350972297687,49144.878768712944,10.802527924189526,-1.365365642089067,3.082751498131131,-2.260218136981482,False,Canada
Switzerland,CHE,1990,40.02023636982036,30.850004959031786,9.319220090149335,1.2,Switzerland,0.8764039728093304,0.8527735095760378,0.8177886686674897,0.7301550882558769,0.020341081882177647,39465.200683004216,10.583174567217734,,,,False,Switzerland
Switzerland,CHE,1991,39.83806350909611,31.42680424248176,8.730612645937878,1.2,Switzerland,0.8593642646081388,0.8303457067859142,0.7749393656007256,0.7514369077544252,0.929870482293879,39285.70264834897,10.578615931369507,-0.45586358482267997,,,False,Switzerland
Switzerland,CHE,1992,39.47202733841306,30.980476190060717,8.706498131039206,1.2,Switzerland,0.8416059841581327,0.7791951036992568,0.7616436964219893,0.7100903857817858,0.2469654124670625,39299.87318667242,10.578976571049918,0.036063968041055716,-0.45586358482267997,-1.7825815987877367,False,Switzerland
Switzerland,CHE,1993,40.09397095821242,30.836273328390213,8.923846306444977,1.2,Switzerland,0.86031491562262,0.8741163891493522,0.7960376325835153,0.7451000497816548,0.1310146186504656,40153.90911402497,10.600475077375812,2.149850632589434,0.036063968041055716,0.37919051631267964,False,Switzerland
Switzerland,CHE,1994,39.85844210568357,30.110392125817405,9.768517976608202,1.2,Switzerland,0.855713252031187,0.8575718567134667,0.7457923230833515,0.7271845601893168,0.1829229259620847,39997.75482065726,10.596578602037187,-0.3896475338624583,2.149850632589434,-1.9541167082438717,False,Switzerland
Switzerland,CHE,1995,40.26427703895976,31.095277897150808,8.90092558291302,1.2,Switzerland,0.8502007442521775,0.8110539724694977,0.7518178088604044,0.726538221652834,0.5036917612374446,39434.96076762797,10.582408030969875,-1.4170571067312565,-0.3896475338624583,-3.2292435780680284,False,Switzerland
Switzerland,CHE,1996,39.98236520452577,31.042409268223263,8.804571506397252,1.2,Switzerland,0.8629703947087988,0.8374826920194204,0.7934804917166299,0.7742479592296557,0.7382955104783077,39444.21779602772,10.582642745088627,0.023471411875242154,-1.4170571067312565,-1.8889345144779934,False,Switzerland
Switzerland,CHE,1997,39.71661162004252,31.292668255477764,8.905710612462354,1.2,Switzerland,0.8716750982298644,0.8571958036205087,0.7716207830664383,0.6861410293726352,0.6481021272610714,40016.16075612547,10.59703867040555,1.4395925316922131,0.023471411875242154,-0.33229593513677336,False,Switzerland
Switzerland,CHE,1998,40.04364791411059,31.25741370882398,8.72582178687563,1.2,Switzerland,0.8447973391910535,0.8637590269397752,0.7648059494308305,0.7281135616679483,0.1271026137707404,41361.84558043711,10.630114130537757,3.307546013220808,1.4395925316922131,1.6737941674757337,False,Switzerland
Switzerland,CHE,1999,39.81369647355779,30.599466779431495,9.211546453444482,1.2,Switzerland,0.8712493254530324,0.8363938859754115,0.7923131635205742,0.7350284912006946,0.009165550183816484,42272.550999316336,10.651893241853783,2.177911131602528,3.307546013220808,0.7263702413113489,False,Switzerland
Switzerland,CHE,2000,40.17009119787512,30.386621343936792,9.474446785387434,1.2,Switzerland,0.8455644296581627,0.8593019341222206,0.7707313586516765,0.712223786722967,0.4159136542975095,41747.78534857558,10.639401683328938,-1.2491558524844848,2.177911131602528,-2.810887843961587,False,Switzerland
Switzerland,CHE,2001,40.39129903979814,31.358541018241812,8.80050758417294,1.2,Switzerland,0.864187599601275,0.8685992703560222,0.7523498052193018,0.7269878647968206,0.5171179308569195,42869.12518313237,10.665907153112116,2.6505469783177915,-1.2491558524844848,0.754519108624284,False,Switzerland
Switzerland,CHE,2002,39.23177878430241,31.935334021814196,7.975440856515227,1.2,Switzerland,0.8618379937299343,0.8535501978906297,0.7927941192552662,0.7355866615503469,0.12248141685029723,44141.595092303185,10.695157816273865,2.9250663161748847,2.6505469783177915,1.409437950972927,False,Switzerland
